@RELATION Edge_dp_16
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
0.7137,-1.1548,-2.8352,-2.2001,2.3884,-2.675,-0.8486,3.7821,-3.0543,0.1236,12.7006,-12.487,11.9109,-9.5113,1.4049,342
0.6831,-1.1706,-3.2341,-2.0491,1.9936,-2.6911,-1.0548,3.4973,-2.5656,0.0338,12.1231,-11.6139,11.6864,-8.9518,0.6685,342
0.5227,-0.6244,-2.8361,-1.8266,1.8816,-2.4785,-1.0673,2.9186,-2.4647,0.2558,13.655,-12.8765,11.5864,-8.511,0.4841,342
0.6571,-0.9873,-3.4127,-1.9429,1.5397,-2.1778,-0.6952,2.9905,-2.6349,0.1523,12.908,-12.2826,11.2413,-8.3079,0.5428,342
0.5485,-0.5156,-2.581,-1.9607,1.8436,-1.9443,-0.0216,2.8286,-3.3729,-0.2917,6.8865,-6.8721,6.8239,-3.5157,0.7087,343
0.6218,-0.4457,-2.472,-1.9391,2.0209,-2.0038,-0.0935,2.9734,-3.2465,-0.2615,7.1994,-7.0269,7.0799,-3.6536,0.4304,343
0.8508,-0.4529,-2.7188,-2.1069,2.0456,-2.0381,-0.1014,3.0653,-3.3943,-0.274,7.1841,-7.1942,7.1479,-3.7572,0.5442,343
0.703,-0.3462,-2.6953,-2.0528,1.8564,-2.0603,-0.155,3.0224,-3.3293,-0.171,7.3606,-7.3086,7.3468,-4.0249,0.7094,343
3.1509,0.9505,-4.9075,-2.1459,1.073,-3.5975,-1.8846,1.506,-1.5604,0.3104,9.2348,-7.5409,7.4456,-5.8034,-0.2696,344
2.7965,1.0917,-4.1134,-1.8205,0.8102,-3.2782,-1.758,1.7924,-1.467,0.3534,8.6959,-7.0505,6.8879,-4.9579,-0.5568,344
3.4909,1.5088,-4.8878,-2.1284,0.7601,-3.5569,-1.9993,1.374,-1.1789,0.327,9.3138,-7.26,7.0879,-5.7225,-0.4475,344
3.3621,1.6418,-4.9738,-2.176,0.7063,-3.4919,-2.1368,1.5181,-1.2133,0.3441,8.8791,-6.9355,7.0079,-5.5683,-0.5915,344
3.5186,1.5498,-5.1115,-2.339,0.5998,-3.4612,-2.0349,1.3374,-1.1738,0.4965,9.7954,-7.6859,7.419,-6.2509,-0.663,344
3.1855,2.1047,-3.8027,-2.1974,1.6302,-4.4055,-2.4114,1.3662,-1.3341,0.214,8.836,-6.3924,6.8526,-5.6255,-0.7313,344
3.2257,2.0499,-4.3022,-2.0576,1.0231,-3.8327,-2.0652,1.5232,-1.3399,0.3664,9.2572,-7.3523,7.6691,-5.7795,-0.7329,344
3.3963,1.836,-4.2393,-2.1764,1.3172,-4.0205,-2.1966,1.6779,-1.536,0.1904,9.0906,-6.975,7.1371,-5.6092,-0.5511,344
3.6718,2.3607,-4.9443,-2.2922,0.5356,-3.8775,-2.4635,1.5338,-1.3153,0.4627,9.0103,-7.0437,6.9451,-5.7498,-0.7112,344
3.7144,1.8771,-5.339,-2.2294,0.3456,-3.555,-1.9303,1.5084,-1.2725,0.4917,9.4356,-7.7046,7.5052,-5.9072,-0.7076,344
2.9741,2.2822,-4.1718,-1.8397,0.7818,-3.8325,-2.4818,1.3341,-1.1078,0.509,9.6842,-7.6283,7.7381,-6.1379,-0.9648,344
3.3046,6.1338,0.5131,-4.3403,-5.2582,-4.0625,-0.2683,3.3517,-2.7068,-0.0471,10.5729,-9.4431,9.7021,-6.0679,-0.5743,345
2.6266,2.6174,-2.4503,-1.4059,0.6672,-3.3546,-1.7449,1.9988,-1.6872,-0.4347,4.4687,-3.9945,4.145,-1.4029,0.1611,345
3.8902,3.5189,-3.7774,-1.6788,-0.1075,-3.571,-2.1159,1.7777,-1.2869,0.137,5.5846,-4.4347,4.4936,-2.6951,-0.366,345
3.5135,3.1244,-3.4204,-1.6111,0.074,-3.3583,-2.0599,1.8307,-1.1266,0.0454,5.5136,-4.6138,4.7928,-2.4059,-0.5752,345
3.8316,3.5067,-3.2541,-1.5708,-0.0659,-3.6341,-2.3456,2.1397,-1.1887,-0.1337,5.1455,-4.4068,4.5171,-2.1503,-0.6177,345
4.0183,3.3718,-3.7637,-1.6768,-0.1031,-3.5374,-2.3294,1.8829,-0.9677,0.1253,6.1213,-5.0648,5.1901,-2.685,-0.7939,345
3.2724,2.757,-3.6554,-1.7233,0.131,-3.1947,-1.6427,2.0415,-1.6456,-0.2058,4.918,-4.286,4.3724,-1.886,-0.203,345
3.8514,3.1053,-4.166,-1.8641,-0.25,-3.2479,-1.78,2.1799,-1.3241,-0.0121,5.1986,-4.5403,4.7671,-2.1641,-0.5559,345
3.1389,2.6876,-3.4226,-1.6653,0.1581,-3.1054,-1.6484,2.1081,-1.7011,-0.1149,5.2422,-4.3588,4.4737,-2.1847,-0.2299,345
4.0497,3.5667,-3.7932,-1.8116,-0.1858,-3.4977,-2.1796,1.5746,-1.2509,0.0284,5.3942,-4.3717,4.4213,-2.4663,-0.2689,345
3.0906,2.3219,-3.6773,-1.7482,0.1179,-2.9355,-1.2152,2.2726,-1.7379,-0.3268,4.6298,-4.2974,4.4655,-1.5114,-0.117,345
3.362,3.1257,-3.0326,-1.5257,0.093,-3.388,-2.0075,2.0131,-1.388,-0.1823,5.0327,-4.1638,4.3034,-1.8252,-0.2828,345
2.8263,2.949,-2.0606,-1.2283,0.6658,-3.4449,-2.2498,1.8363,-1.2493,-0.0806,5.2286,-4.4559,4.6031,-1.9607,-0.2856,345
3.2289,2.664,-3.8355,-1.7658,0.0559,-3.0287,-1.272,2.1305,-1.7312,-0.1748,4.7986,-4.1656,4.32,-1.8501,-0.2256,345
3.7134,3.2998,-4.0053,-1.8521,-0.3194,-3.1596,-1.6866,2.2082,-1.4499,-0.0667,5.1841,-4.4327,4.5844,-1.9602,-0.5101,345
3.7787,3.0452,-4.2282,-1.8693,-0.1855,-3.2707,-1.6482,2.2304,-1.3913,-0.1456,5.3741,-4.5835,4.7176,-2.1119,-0.6136,345
3.708,3.4917,-2.9978,-1.4295,0.2185,-3.7376,-2.6472,1.7504,-1.2064,-0.1821,5.208,-4.3681,4.4615,-2.1465,-0.2436,345
3.5594,3.1801,-3.2142,-1.6394,0.3266,-3.5101,-2.1479,2.0373,-1.306,-0.1633,5.4709,-4.7991,4.8807,-2.0917,-0.4473,345
5.5652,9.4125,-3.736,-6.383,-6.2089,-2.1293,-0.1016,3.2036,-2.6374,0.1984,9.2528,-8.0623,8.7688,-5.8169,-0.7404,345
3.3689,2.8563,-3.5345,-1.6616,0.2841,-3.3072,-1.7987,2.1644,-1.438,-0.2113,5.3382,-4.4474,4.6019,-2.0459,-0.3274,345
5.5836,8.3684,-4.8519,-6.3152,-4.9762,-2.2465,-0.1587,2.7503,-2.2603,0.2553,9.8385,-8.5651,9.245,-6.7776,-0.2519,345
5.8953,9.4922,-4.0187,-6.4898,-5.9543,-2.2476,-0.1476,2.7283,-2.1126,0.3036,9.4248,-8.4338,9.3826,-6.6416,-0.8814,345
3.3282,2.9197,-3.3878,-1.7229,0.1229,-3.2224,-1.6873,2.3127,-1.5934,-0.2036,4.7312,-4.3147,4.5937,-1.559,-0.2803,345
4.0609,3.1923,-5.5159,-2.4675,0.9128,-5.4384,-4.0554,0.7525,-1.0401,0.011,6.6777,-5.7261,5.7483,-4.2047,-0.1992,346
5.0657,2.4662,-7.7556,-2.9947,-0.1571,-4.2135,-2.6709,0.7475,-0.9999,-0.1142,6.275,-5.4038,5.2895,-3.9897,0.3333,346
3.9442,2.0937,-6.0763,-2.7789,0.301,-4.2964,-2.6636,1.0245,-1.3638,-0.2753,6.7038,-5.7562,5.6473,-4.1874,0.2433,346
4.3143,2.7411,-6.1954,-2.5312,0.3356,-4.72,-3.713,0.5804,-0.937,-0.0769,6.0555,-5.3982,5.4541,-3.7549,0.0909,346
4.8269,3.8749,-6.1503,-2.4897,-0.2332,-5.1126,-3.8797,0.6713,-0.8474,0.0381,6.9501,-5.5458,5.4791,-4.7698,-0.2095,346
4.9451,2.6308,-7.2594,-2.8418,-0.2792,-4.3308,-3.0278,0.7321,-0.7384,0.0249,7.2222,-5.8014,5.5594,-4.728,-0.0248,346
4.1249,1.7495,-7.1714,-3.0315,0.1659,-4.0494,-2.7223,0.6862,-0.7315,0.0755,7.2694,-5.6331,5.6783,-4.9242,0.2263,346
5.1477,3.7868,-7.0191,-2.9362,-0.2457,-4.9083,-3.56,0.7687,-0.8191,-0.0126,6.723,-5.6581,5.8282,-4.7949,-0.2394,346
4.1921,4.1243,-5.096,-2.226,0.4294,-5.6272,-4.5988,0.7005,-0.8926,-0.0226,5.7062,-4.7684,5.017,-3.4237,-0.2147,346
3.5525,1.4172,-6.1771,-2.5128,0.8065,-4.648,-3.0816,0.6806,-1.0023,-0.028,6.8951,-5.3053,5.7809,-4.5408,-0.0047,346
3.7067,2.4223,-5.7116,-2.4314,0.4771,-4.8949,-3.693,0.7891,-0.9955,0.0734,7.0281,-5.7161,5.6335,-4.4637,-0.0596,346
5.1405,3.6965,-6.6753,-2.8146,-0.2421,-4.76,-3.4112,0.6788,-0.9468,0.0086,7.3368,-5.9187,5.6031,-4.9503,-0.0951,346
3.9282,3.0431,-5.0101,-2.3257,1.0298,-5.4151,-3.8357,0.729,-1.0183,0.1157,7.4574,-5.4961,5.4382,-5.0853,-0.0926,346
4.6345,2.7318,-6.619,-2.8699,0.0503,-4.3959,-2.9452,0.8854,-1.1555,-0.0439,7.1841,-6.1166,6.0789,-4.7538,-0.0565,346
3.8846,2.7057,-5.669,-2.4931,0.4509,-4.9926,-3.614,0.6507,-0.8504,-0.0322,6.893,-5.5015,6.0362,-4.6511,-0.1804,346
5.1317,3.6326,-6.2827,-2.8072,0.3762,-5.2721,-3.7673,0.7074,-0.8309,0.0842,6.2377,-5.3282,5.1092,-4.0031,0.0281,346
1.1367,-0.103,-1.9129,-2.1447,1.3354,-3.3108,0.0699,4.6572,-4.5579,-0.1582,15.7152,-14.4828,16.2044,-12.0328,1.1882,347
1.4724,-0.2551,-2.4154,-1.7466,1.5734,-3.0265,-0.1396,3.7772,-3.782,-0.0481,18.3131,-16.8407,20.3002,-15.7003,0.8276,347
1.6644,-0.0707,-1.7233,-1.896,1.6212,-3.4191,-0.2395,4.008,-4.0041,-0.0824,17.508,-16.2361,19.8477,-15.1096,0.318,347
1.9546,0.2093,-1.9191,-2.1046,1.4531,-3.5657,-0.0237,4.2646,-4.2053,-0.0751,16.2212,-15.3524,17.8242,-13.2043,1.0543,347
1.4616,-0.0845,-1.2799,-1.9433,1.5842,-3.6879,0.0422,4.7271,-4.7313,-0.1605,17.1553,-15.9429,17.2482,-12.8422,1.1913,347
1.2936,0.2159,-1.6406,-1.8533,2.6844,-2.8062,-0.6384,3.4384,-3.5139,-0.2344,8.4341,-7.8898,8.9167,-5.3025,0.9713,347
-0.9666,-2.5391,-4.751,-1.6102,0.759,-1.6459,-0.7737,2.0149,-1.9205,0.325,13.6324,-12.3493,10.4728,-7.1139,-0.4529,348
-0.6752,-2.7766,-4.9051,-1.6743,0.9378,-1.7529,-0.7659,2.0818,-1.9566,0.1473,13.6204,-12.5525,10.5688,-7.2349,0.162,348
-1.1326,-2.807,-4.6591,-1.5967,0.8572,-1.8299,-0.7084,1.9365,-1.9188,0.2576,13.1868,-12.2207,10.2442,-6.6999,-0.1688,348
-1.1983,-2.8418,-4.3344,-1.6039,1.0963,-1.743,-0.7186,2.0537,-2.1163,0.0881,13.0149,-12.1503,9.8208,-6.3463,-0.1762,348
-0.985,-2.3885,-4.332,-1.5359,0.9101,-1.8708,-0.8263,2.2366,-1.9303,0.1675,13.5623,-12.3724,10.5942,-7.0445,-0.4781,348
-1.0088,-2.6459,-4.6607,-1.6911,0.9629,-1.7882,-0.8928,2.2764,-2.0552,0.1375,13.235,-12.326,10.8048,-6.956,-0.5097,348
2.6228,3.2361,-2.1738,-1.7631,2.4667,-4.7117,-3.2689,1.1361,-1.1854,0.7036,8.5364,-5.7302,6.4119,-5.8014,-0.7173,332
3.0602,2.0794,-2.2821,-3.7534,-0.2811,-5.872,-0.0262,1.8048,-1.929,0.1046,14.1895,-12.1297,13.2871,-11.2012,-1.0724,332
4.1074,2.1391,-3.234,-4.1073,-0.2722,-5.835,-0.0064,1.6898,-1.8543,0.1076,13.7143,-11.5879,12.4739,-10.7335,-1.0126,332
3.0343,2.7435,-3.2219,-1.9392,1.8806,-4.3779,-2.8772,1.3272,-1.489,0.5464,8.7652,-6.4086,6.4625,-5.8458,-0.5159,332
4.4672,3.0684,-4.1449,-4.7702,-0.6446,-5.1699,-0.0515,1.7598,-1.7856,0.0387,13.1438,-10.9199,11.3969,-9.6371,-0.6768,332
3.8691,3.4417,-1.4887,-4.3481,-1.3413,-6.338,-0.0811,1.9309,-1.9972,0.0885,12.897,-10.4577,10.782,-9.7502,-0.7443,332
1.3204,0.3944,-1.3332,-2.1092,3.3803,-3.0781,-1.2646,3.9461,-3.1938,-0.195,9.7871,-9.6092,10.8267,-8.3467,0.718,333
1.4358,-0.2005,-1.9205,-2.086,2.8994,-2.7199,-1.1071,4.0018,-3.3912,-0.1678,9.9079,-10.4183,10.8355,-8.2904,1.2097,333
0.9757,-0.3241,-1.5323,-2.4023,3.7515,-2.737,-1.1765,3.998,-3.3499,-0.87,9.3205,-10.1237,9.6094,-7.1331,0.6658,333
1.0764,-0.1288,-1.9182,-2.1329,2.6311,-2.4479,-1.0707,3.4184,-3.0405,-0.3035,9.7255,-10.3496,10.0003,-7.0858,0.8703,333
1.2921,0.0596,-1.3559,-2.2543,3.0334,-2.6076,-0.992,3.8465,-3.3718,-0.2065,10.3091,-10.9753,10.4878,-7.9654,0.9132,333
0.8294,-0.4654,-2.0151,-1.971,2.5274,-2.3766,-0.767,3.6688,-3.5128,-0.3666,11.0793,-10.8297,10.8791,-7.8265,0.8841,333
0.6049,-0.7073,-2.7483,-1.9449,2.1838,-2.5095,-0.822,2.8631,-2.5095,-0.2637,10.4163,-10.8443,10.9374,-8.1395,1.0019,333
1.1256,0.0422,-1.982,-1.9399,2.3097,-2.7509,-1.291,3.7175,-3.2569,-0.5061,10.3741,-10.6952,11.2564,-8.1163,0.4704,333
0.7893,-0.1356,-2.604,-1.7089,2.0425,-3.0271,-1.0389,2.8291,-2.4141,0.0298,10.8176,-10.5192,10.9667,-7.2505,0.5153,333
0.8507,-0.0652,-1.9487,-1.723,2.2095,-2.7504,-1.0409,3.4597,-2.8835,0.2174,11.1619,-10.6645,11.4798,-8.2783,0.5789,333
0.9985,0.0335,-1.9993,-1.8365,2.1821,-2.2629,-0.5396,3.5187,-3.5361,-0.3233,6.8037,-6.7664,7.781,-4.598,0.7684,334
1.0041,-0.011,-2.019,-1.7449,1.8535,-2.1596,-0.3659,3.061,-3.2873,-0.2941,6.7909,-6.6135,7.111,-3.8995,0.5025,334
1.0322,-0.0396,-1.9753,-1.7931,2.0546,-2.207,-0.4474,3.2578,-3.4672,-0.2094,7.1699,-7.2815,7.5046,-4.5194,0.8055,334
0.751,-0.0567,-2.5891,-1.3037,1.7936,-2.737,-0.9737,2.7936,-2.7774,0.1417,9.3728,-8.2432,9.5328,-5.7553,0.5263,335
0.8565,0.1257,-2.8423,-1.4148,1.7898,-2.7444,-1.0078,2.8061,-2.576,0.4198,10.3253,-9.0171,10.7004,-6.9354,0.2961,335
0.6395,-0.0384,-2.7005,-1.5502,1.8824,-2.8722,-0.7705,2.5513,-2.4835,0.1988,10.0335,-8.8991,9.9114,-6.133,0.3412,335
0.8586,0.1207,-2.2707,-1.5077,2.298,-3.291,-0.8587,2.5031,-2.4233,0.1662,10.4539,-9.0691,10.5632,-6.5069,0.1343,335
1.2187,0.5005,-2.6085,-1.4922,1.6987,-2.8447,-1.0233,2.6661,-2.4875,0.3032,10.1139,-8.7985,9.8013,-6.309,0.1395,335
0.1498,0.0262,-3.3396,-1.6764,1.9733,-2.8746,-1.4267,1.9759,-2.1073,0.3311,13.3979,-11.7399,11.7741,-9.3463,-0.2469,336
0.239,-0.111,-3.9157,-1.716,1.6107,-2.9539,-1.477,1.864,-2.0831,0.3785,12.6039,-10.9818,10.7996,-8.5771,-0.5378,336
-0.7542,-1.8856,-4.5724,-2.3636,0.0741,-2.6128,-0.0539,1.4478,-1.4343,0.0135,19.1515,-17.5152,16.2694,-13.495,-0.1683,336
-0.5172,-0.7315,-3.6542,-1.6195,1.6297,-2.7185,-1.4902,2.0482,-2.0176,0.4593,15.3687,-13.9091,13.1469,-10.282,-0.4832,336
-0.4272,-0.6424,-4.1609,-1.5327,1.5425,-2.6414,-1.3696,1.8131,-1.9109,0.3815,15.8971,-14.3971,12.3623,-10.2851,-0.5934,336
-0.2295,-1.2501,-2.2843,-1.7819,2.0206,-1.8706,-0.5069,3.0775,-2.8774,0.2341,16.5988,-16.8398,12.1168,-9.3643,0.7887,337
-0.168,-1.0121,-1.9682,-1.8022,2.2542,-1.7862,-0.4821,3.2444,-2.8583,0.192,13.7577,-14.2217,11.0773,-8.8071,0.7221,337
-0.224,-1.0689,-2.1868,-1.8744,2.407,-1.5997,-0.4629,3.3649,-3.1974,0.079,13.5367,-13.8736,11.0827,-8.8018,0.5797,337
-0.2463,-1.0909,-2.2221,-1.9447,2.4774,-1.7294,-0.4214,3.4625,-3.2491,-0.1076,13.8046,-13.9706,11.2195,-8.8516,0.6769,337
1.9292,0.845,-2.6188,-1.6403,1.8142,-3.1096,-1.1712,2.4759,-2.3237,0.1647,8.3255,-7.5116,7.5489,-4.6008,0.1087,338
2.0863,1.2605,-2.7643,-1.6617,1.4082,-3.1386,-1.0121,2.5394,-2.2004,-0.0386,7.145,-6.346,6.6566,-3.6674,-0.047,338
1.5996,0.8108,-2.3907,-1.5566,1.552,-2.6904,-1.0374,2.2501,-2.2698,-0.1487,6.1928,-5.7944,5.9326,-2.9855,0.3183,338
1.6856,0.7328,-2.2999,-1.6657,1.6272,-2.6632,-1.0591,2.2014,-2.2707,-0.1247,6.5641,-6.1484,6.1515,-2.9988,0.2894,338
2.9386,2.044,-2.2704,-3.2726,-1.031,-3.4235,-0.1473,3.4559,-3.2475,0.3951,14.3335,-13.2845,13.3994,-9.2754,0.3485,338
1.8616,0.989,-2.4236,-1.548,1.579,-2.7993,-1.1117,2.4547,-2.1908,-0.1195,6.4712,-5.8455,5.9061,-2.9577,0.1211,338
1.6615,0.8078,-2.3132,-1.4324,1.7572,-2.9274,-1.2326,2.4194,-2.2736,-0.0042,6.9771,-6.4108,6.544,-3.221,0.2166,338
0.8049,-0.3577,-3.024,-1.5819,1.6173,-2.2695,-0.6763,3.3631,-3.0613,-0.1006,9.7075,-9.0647,9.7504,-6.0425,0.518,339
0.8183,-0.6562,-3.9081,-1.6249,1.0981,-2.1596,-0.8356,2.4722,-2.3063,0.085,9.7749,-9.0763,9.6263,-5.9711,0.0714,339
0.6255,-0.5369,-3.2874,-1.5915,1.3865,-2.2414,-0.8148,3.0858,-2.8548,0.0522,9.8724,-9.3494,9.6379,-6.083,0.2623,339
0.4001,-0.8264,-3.2873,-1.6621,1.2976,-2.0577,-0.6132,2.7388,-2.7249,0.0525,9.5234,-9.0322,9.1913,-5.7017,0.3213,339
1.3264,-0.2047,-3.8414,-2.5348,-0.5392,-2.0349,-0.2282,2.4796,-2.3694,0.1377,17.94,-16.3656,18.9987,-15.295,0.0315,340
0.8978,-0.5033,-3.689,-2.438,-0.2367,-2.3065,-0.2104,2.1375,-2.1563,-0.0112,17.7009,-15.879,18.2382,-14.6244,-0.0338,340
1.6696,0.762,-2.6874,-1.9998,2.5637,-3.6364,-1.6339,1.6834,-1.9695,0.4731,8.4583,-6.8079,7.5368,-5.2015,-0.2805,341
1.4998,0.9543,-2.7084,-1.9428,2.0844,-3.4793,-1.5889,1.6623,-1.8484,0.2831,8.107,-6.8484,7.3072,-4.8531,-0.3671,341
1.8957,1.821,-2.495,-1.6752,1.8317,-3.5122,-2.0433,1.9508,-1.8086,0.153,7.5544,-6.29,6.7346,-4.309,-0.4303,341
1.6804,0.9437,-2.9243,-1.8806,2.2376,-3.8112,-1.5372,2.0557,-2.208,0.2137,8.3841,-6.7764,7.7543,-5.1347,-0.2842,341
1.665,1.5506,-2.0994,-1.6742,2.1012,-3.6501,-1.8746,1.6574,-1.8897,0.2079,7.5174,-5.9817,6.7777,-4.5416,-0.4962,341
1.7036,1.4702,-2.4542,-1.7419,2.3971,-3.8029,-1.9515,1.973,-1.8514,0.3216,8.3397,-6.9386,7.377,-4.8203,-0.4789,341
1.8981,1.6027,-2.4454,-1.8856,2.0137,-3.8519,-1.7845,1.768,-1.7411,0.2024,7.8545,-6.2456,6.857,-4.612,-0.6981,341
2.1972,1.8523,-2.8653,-1.8686,2.0886,-3.8214,-2.0343,1.8224,-1.6948,0.421,8.4332,-6.6651,7.2164,-5.2826,-0.7523,341
2.5574,2.1967,-2.847,-1.7322,1.7568,-3.7787,-2.3142,1.4727,-1.4918,0.3088,7.7267,-6.2213,6.5683,-4.6093,-0.3934,341
1.5591,1.2989,-2.2334,-1.7696,2.4145,-3.7518,-1.9121,1.4437,-1.5297,0.3213,8.0309,-6.2387,6.8768,-4.5053,-0.5793,341
0.4256,-1.1965,-3.7867,-1.7423,1.5418,-2.3065,-1.1256,3.0498,-2.6242,0.1295,13.0284,-12.1465,11.5853,-8.6034,0.4101,342
-0.1086,-1.2471,-3.909,-1.8032,1.6683,-2.333,-1.2569,2.3494,-2.2672,0.2468,14.3365,-13.1387,11.5593,-8.9237,0.4212,342
0.0977,-1.3474,-4.1045,-1.7946,1.614,-2.3543,-1.1106,2.7186,-2.5261,0.2784,13.954,-12.5681,12.269,-9.3846,-0.1333,342
0.3258,-1.6005,-3.486,-2.0891,1.9043,-2.1611,-0.8237,3.226,-2.8564,0.2129,12.8821,-12.1961,12.1993,-9.4713,0.6139,342
0.4706,-0.8243,-2.9056,-1.9058,1.7714,-2.3765,-0.7396,3.119,-2.6571,0.0994,12.6249,-11.9819,12.5899,-9.3364,0.6811,342
0.5255,-0.9826,-3.1975,-1.8574,1.6814,-2.5012,-0.9458,3.0109,-2.4802,0.3547,13.2967,-12.561,12.2668,-9.3322,0.5807,342
0.766,-0.5683,-2.575,-2.0603,2.1958,-2.2779,0.01,3.1967,-3.4429,-0.1393,8.429,-8.3569,8.0784,-4.5782,0.7473,343
0.6587,-0.2853,-2.7388,-1.8924,1.8086,-1.9412,-0.0869,2.9339,-3.2108,-0.2493,7.0889,-7.0867,7.2118,-3.8684,0.5473,343
0.7673,-0.4031,-2.5933,-2.0181,1.9992,-2.0609,-0.0497,2.9814,-3.484,-0.1681,7.3221,-7.3928,7.3649,-4.0272,0.7164,343
3.468,1.4588,-4.5509,-2.0943,1.3156,-4.3585,-2.3941,1.4231,-1.2888,0.358,9.6165,-7.3164,7.5849,-6.1709,-0.6802,344
3.7861,1.8225,-5.0889,-2.3533,0.5568,-3.4483,-2.0452,1.5552,-1.3993,0.3674,8.8973,-6.9968,7.0079,-5.4638,-0.8723,344
3.204,1.3957,-5.2678,-2.2631,0.7345,-3.5573,-1.8258,1.7104,-1.4621,0.4162,10.1998,-8.4718,8.1884,-6.5025,-0.6645,344
3.3965,1.8454,-4.5822,-2.1455,0.7905,-3.6046,-2.2316,1.3164,-1.2659,0.523,9.622,-7.6756,7.4379,-5.9254,-0.7102,344
2.9221,1.5611,-3.8862,-1.9765,1.1792,-3.8825,-2.3955,1.4499,-1.1124,0.5117,9.5264,-7.6204,7.5537,-5.7441,-0.9307,344
2.88,1.44,-4.3587,-2.0246,0.9715,-3.5936,-1.9773,1.6893,-1.4357,0.2236,9.3964,-7.4234,7.4449,-5.7084,-0.6361,344
3.191,2.2863,-3.8988,-1.9684,1.3779,-4.0654,-2.3848,1.34,-1.4573,0.3936,8.6797,-6.5599,6.6659,-5.659,-0.5829,344
3.1195,1.9838,-3.9677,-1.9809,1.2161,-3.8383,-2.0471,1.5641,-1.3628,0.2731,8.7893,-6.8428,7.0096,-5.5001,-0.6728,344
2.4819,2.6687,-2.05,-1.1775,0.8419,-3.4154,-1.784,1.7303,-1.6753,-0.3991,4.4368,-3.9865,4.0402,-1.3447,0.2416,345
2.7138,5.8948,-0.5599,-4.6823,-4.1117,-3.5375,-0.2461,3.7301,-3.6445,0.1177,10.01,-8.5337,8.819,-5.2493,-0.0713,345
3.184,2.8617,-3.4748,-1.6749,-0.0763,-3.1472,-1.4947,2.1249,-1.5854,-0.4184,4.4392,-4.0077,4.1051,-1.4934,0.0158,345
2.9679,2.635,-3.3249,-1.5663,0.0492,-3.0022,-1.5034,2.0514,-1.5606,-0.3181,4.4096,-3.9244,4.1337,-1.453,-0.1282,345
3.2664,2.723,-3.5387,-1.6055,0.046,-3.1085,-1.6008,2.2173,-1.6114,-0.224,5.1266,-4.3651,4.4299,-1.9697,-0.2346,345
2.8104,2.3907,-3.1039,-1.5395,0.1776,-2.9499,-1.3605,2.0033,-1.7861,-0.1614,4.4013,-3.9023,4.0637,-1.6216,0.0322,345
3.5306,3.2945,-3.2878,-1.6127,0.1047,-3.5262,-2.0248,1.9201,-1.39,-0.2628,4.8916,-4.3169,4.3704,-1.8288,-0.1559,345
3.443,3.159,-3.8345,-1.7162,-0.2858,-3.1801,-1.621,2.3124,-1.5063,-0.2858,4.6901,-4.2262,4.392,-1.7162,-0.1888,345
3.2719,3.0901,-3.1297,-1.5342,0.1831,-3.4263,-1.851,1.6188,-1.3852,-0.1585,5.0792,-4.1639,4.194,-2.1025,-0.0615,345
2.8089,2.5681,-2.7094,-1.394,0.2899,-3.149,-1.6261,1.7587,-1.5242,-0.2345,4.4594,-3.9031,4.1304,-1.6814,0.0147,345
3.3627,3.1377,-2.8828,-1.4432,0.269,-3.5825,-2.2552,1.9213,-1.2709,-0.1864,5.001,-4.3154,4.5,-1.9723,-0.1898,345
2.9986,2.6046,-3.0308,-1.558,0.2705,-3.0653,-1.668,1.6988,-1.6395,-0.2669,4.2799,-3.8277,4.0205,-1.4814,0.1532,345
