@RELATION Gabor_Edge
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE a51 NUMERIC
@ATTRIBUTE a52 NUMERIC
@ATTRIBUTE a53 NUMERIC
@ATTRIBUTE a54 NUMERIC
@ATTRIBUTE a55 NUMERIC
@ATTRIBUTE a56 NUMERIC
@ATTRIBUTE a57 NUMERIC
@ATTRIBUTE a58 NUMERIC
@ATTRIBUTE a59 NUMERIC
@ATTRIBUTE a60 NUMERIC
@ATTRIBUTE a61 NUMERIC
@ATTRIBUTE a62 NUMERIC
@ATTRIBUTE a63 NUMERIC
@ATTRIBUTE a64 NUMERIC
@ATTRIBUTE a65 NUMERIC
@ATTRIBUTE a66 NUMERIC
@ATTRIBUTE a67 NUMERIC
@ATTRIBUTE a68 NUMERIC
@ATTRIBUTE a69 NUMERIC
@ATTRIBUTE a70 NUMERIC
@ATTRIBUTE a71 NUMERIC
@ATTRIBUTE a72 NUMERIC
@ATTRIBUTE a73 NUMERIC
@ATTRIBUTE a74 NUMERIC
@ATTRIBUTE a75 NUMERIC
@ATTRIBUTE a76 NUMERIC
@ATTRIBUTE a77 NUMERIC
@ATTRIBUTE a78 NUMERIC
@ATTRIBUTE a79 NUMERIC
@ATTRIBUTE a80 NUMERIC
@ATTRIBUTE a81 NUMERIC
@ATTRIBUTE a82 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
91.6917946678,19.5314505844,1.75421904833,2.27578256493,91.6917946678,19.5314505844,1.53672548582,1.74269946733,91.6917946678,19.5314505844,0.446669081461,1.0741979824,91.6917946678,19.5314505844,0.412910292156,0.97018421678,91.6917946678,19.5314505844,0.482265632043,1.17834803072,91.6917946678,19.5314505844,0.429013997518,1.01428217019,91.6917946678,19.5314505844,0.422719571482,1.00853520915,91.6917946678,19.5314505844,0.402283403559,0.943585002611,13.2704,12.6678,9.1421,14.5417,17.3848,14.3654,6.586,12.0418,9.5842,10.0099,7.5792,5.9987,8.7391,5.6355,11.4912,5.4052,11.0326,5.7428,10.4678,8.3139,8.2169,9.2269,9.0638,5.9701,4.1429,5.7398,3.3316,2.6383,5.6744,2.8623,2.7652,11.5469,2.9181,12.1727,6.6045,7.1253,1.01,-0.1631,-3.0937,-1.8272,1.5969,-2.4082,-0.6933,3.0361,-2.8121,-0.0971,8.7817,-8.6288,9.2546,-5.5682,0.5208,588
91.1830372303,19.793064074,1.82576577626,2.3834234766,91.1830372303,19.793064074,1.60870049348,1.86198263807,91.1830372303,19.793064074,0.484473415072,1.1086838898,91.1830372303,19.793064074,0.456177120214,1.02078350674,91.1830372303,19.793064074,0.521578556083,1.20685734132,91.1830372303,19.793064074,0.473454253158,1.06610320636,91.1830372303,19.793064074,0.458407669885,1.04264536506,91.1830372303,19.793064074,0.443315831608,0.991982174819,13.2774,12.5524,9.0599,14.3767,17.211,14.3173,6.9756,12.2297,9.6831,9.836,7.4902,5.8933,8.629,5.7825,11.4175,5.5389,10.8034,5.7817,10.5524,8.5921,8.5145,9.2069,8.8044,5.9014,4.086,5.7849,3.589,2.9922,6.0147,3.0084,2.8607,11.1441,2.8316,11.7208,6.4679,7.0725,0.6924,-0.4025,-2.903,-1.8154,1.6989,-2.1959,-0.5968,3.0225,-3.0063,-0.1477,8.2834,-8.3125,8.8892,-5.2529,0.6046,588
92.2995656766,18.6950207624,1.76102259108,2.3420176326,92.2995656766,18.6950207624,1.49265132975,1.69547296114,92.2995656766,18.6950207624,0.428889621491,1.06893911652,92.2995656766,18.6950207624,0.400326431657,0.971081517318,92.2995656766,18.6950207624,0.464955621897,1.17326600156,92.2995656766,18.6950207624,0.412491749596,1.00563390902,92.2995656766,18.6950207624,0.405683223416,1.00511243834,92.2995656766,18.6950207624,0.391993480975,0.95025655189,13.3109,12.9535,9.5512,14.5931,16.9844,13.9215,6.6512,12.0342,9.5336,10.1022,7.798,6.2039,8.8138,5.8361,11.1079,5.2819,10.6072,5.848,10.4134,8.4539,8.1021,9.227,9.0772,6.1408,4.3171,5.9541,3.5484,2.8853,5.8429,2.9093,2.8283,11.0605,2.9144,11.6508,6.5417,7.0,1.1249,-0.1498,-2.9364,-1.8237,1.637,-2.4057,-0.6631,2.9576,-2.9336,-0.081,8.2322,-8.1461,8.7364,-5.1091,0.4583,588
92.798604312,17.9931596661,1.68986132724,2.22330685815,92.798604312,17.9931596661,1.5164218963,1.75640721986,92.798604312,17.9931596661,0.408741028516,1.03345461759,92.798604312,17.9931596661,0.389431269241,0.960556744527,92.798604312,17.9931596661,0.437589783316,1.11992053648,92.798604312,17.9931596661,0.4068769438,1.00751222596,92.798604312,17.9931596661,0.386699834096,0.969799251448,92.798604312,17.9931596661,0.379181154685,0.937012341494,13.4468,12.602,8.9851,14.1068,16.8803,14.3322,7.1494,12.4973,9.771,9.8895,7.5396,5.9247,8.4313,5.6885,11.1539,5.623,11.0052,5.6979,10.6489,8.6267,8.5615,9.3397,8.9385,5.9747,4.1203,5.8106,3.5525,3.0484,6.0751,2.9905,2.7841,11.1088,2.7607,11.597,6.3278,7.0099,0.7782,-0.4012,-2.9638,-1.8544,1.6903,-2.2581,-0.5041,3.0267,-3.0846,-0.2064,8.3247,-8.3481,8.8363,-5.2692,0.6821,588
92.0814388352,19.0284223813,1.71747028428,2.21947750261,92.0814388352,19.0284223813,1.55288627415,1.80902561263,92.0814388352,19.0284223813,0.431230516468,1.04862440186,92.0814388352,19.0284223813,0.413632208935,0.986496619029,92.0814388352,19.0284223813,0.462475293814,1.14031304392,92.0814388352,19.0284223813,0.429966554398,1.03338764783,92.0814388352,19.0284223813,0.410462881669,0.993428881265,92.0814388352,19.0284223813,0.402873590425,0.959141672055,13.4138,12.5804,8.9353,14.2679,17.05,14.3914,6.9305,12.4307,9.7565,9.8899,7.4821,5.9232,8.588,5.6476,11.2198,5.38,11.1957,5.6736,10.7703,8.4735,8.424,9.2111,8.8962,5.8919,4.0609,5.7609,3.4059,2.8275,5.7303,2.829,2.7377,11.6247,2.863,12.1065,6.5696,7.0607,0.7871,-0.3149,-3.0043,-1.831,1.7,-2.355,-0.5784,2.9028,-2.9013,-0.0913,8.887,-8.7617,9.2435,-5.5369,0.4911,588
92.2748040751,18.5263332324,1.74558355312,2.29764644781,92.2748040751,18.5263332324,1.54977944362,1.79779742517,92.2748040751,18.5263332324,0.436981346996,1.05900243317,92.2748040751,18.5263332324,0.420298756896,0.997890821659,92.2748040751,18.5263332324,0.465912274229,1.14129623098,92.2748040751,18.5263332324,0.436788503031,1.04382901126,92.2748040751,18.5263332324,0.416608198899,1.00419782021,92.2748040751,18.5263332324,0.41005267798,0.973347685203,13.3315,12.6412,9.115,14.2833,16.9974,14.2148,7.0744,12.3424,9.7006,9.8533,7.5922,5.9766,8.6155,5.7942,11.2753,5.5796,10.773,5.7374,10.5798,8.5225,8.4447,9.2843,8.8943,5.9655,4.0901,5.8778,3.6298,3.1085,6.1236,3.014,2.7794,11.0246,2.7577,11.5873,6.3853,7.0332,0.8396,-0.39,-2.9288,-1.8754,1.7877,-2.248,-0.5213,3.0151,-3.1096,-0.2346,8.2452,-8.2669,8.8296,-5.202,0.6479,588
92.0702586979,18.9014317162,1.75164558532,2.28812084005,92.0702586979,18.9014317162,1.5486868926,1.78671479234,92.0702586979,18.9014317162,0.443174070291,1.06991017253,92.0702586979,18.9014317162,0.421392310019,0.993578646418,92.0702586979,18.9014317162,0.476331457929,1.16268858667,92.0702586979,18.9014317162,0.436713744526,1.03446569367,92.0702586979,18.9014317162,0.420246421074,1.00850644367,92.0702586979,18.9014317162,0.410953865419,0.968048576089,13.1757,12.6302,9.1978,14.424,17.1662,14.3111,6.9246,12.1703,9.4906,9.8792,7.6631,6.0486,8.6221,5.7886,11.2937,5.5387,10.9262,5.7937,10.5006,8.4549,8.2005,9.1728,8.9294,6.0129,4.1484,5.9095,3.5663,2.9563,6.0312,3.0066,2.8439,11.3136,2.8284,11.769,6.3643,6.947,0.9723,-0.2434,-2.9165,-1.8645,1.7611,-2.3432,-0.61,3.0749,-3.0246,-0.1627,8.4697,-8.4852,8.9406,-5.4047,0.5827,588
91.6825731802,17.4633273101,2.6488032814,3.79825191741,91.6825731802,17.4633273101,1.56512371844,1.69388695013,91.6825731802,17.4633273101,0.760193623574,1.55708983993,91.6825731802,17.4633273101,0.579117651654,1.15971198096,91.6825731802,17.4633273101,0.839067443205,1.72153025529,91.6825731802,17.4633273101,0.583314062442,1.18020587832,91.6825731802,17.4633273101,0.696154768605,1.42170191304,91.6825731802,17.4633273101,0.587645282759,1.16254346855,14.3761,14.7687,11.9828,13.8945,13.4887,11.6791,7.6261,12.184,10.0904,11.4382,9.3694,7.7706,9.6224,6.6156,8.7246,5.3512,8.5971,5.2549,8.8572,8.3084,8.431,9.8006,10.3147,7.4948,5.8497,6.9939,4.6694,3.9542,5.9187,3.5769,3.0263,6.9213,2.5959,7.2667,6.2525,6.9334,1.3696,0.5141,-2.8199,-1.6451,1.1442,-2.3245,-0.7152,1.9645,-2.3418,-0.5506,3.895,-4.3254,4.6708,-1.0142,0.6809,551
90.1491169951,19.6159504563,2.77954797974,3.81511666969,90.1491169951,19.6159504563,1.55864215604,1.64955454424,90.1491169951,19.6159504563,0.836090266937,1.62709828702,90.1491169951,19.6159504563,0.598443770463,1.14696088248,90.1491169951,19.6159504563,0.93657037816,1.83046602917,90.1491169951,19.6159504563,0.597465106337,1.15830619479,90.1491169951,19.6159504563,0.765621686586,1.48557803868,90.1491169951,19.6159504563,0.613569191478,1.15760924041,14.708,15.3361,12.3843,14.019,13.2833,11.3544,6.8675,12.0475,10.1705,11.972,9.5184,7.9099,9.7366,6.2327,8.3377,4.7678,8.9352,5.4415,8.9808,7.9968,8.0716,9.8426,10.5928,7.3785,5.7762,6.7796,4.2578,3.2231,5.4921,3.4554,3.0054,7.7589,2.9404,8.0599,6.4944,6.8712,1.771,0.7502,-3.2143,-1.6023,1.0034,-2.5218,-1.0347,2.269,-2.0367,-0.45,4.7535,-4.8185,5.1195,-1.5655,0.3768,551
90.1771550153,19.0870464358,2.94159805467,4.04933428161,90.1771550153,19.0870464358,1.57595960934,1.66432805613,90.1771550153,19.0870464358,0.904955225842,1.72724471476,90.1771550153,19.0870464358,0.62810119461,1.17932773232,90.1771550153,19.0870464358,1.00700198609,1.93000460967,90.1771550153,19.0870464358,0.630005738291,1.19485831841,90.1771550153,19.0870464358,0.823524801279,1.55910284182,90.1771550153,19.0870464358,0.640213325313,1.18236593992,14.7166,15.2928,12.4448,13.7408,13.0477,11.3091,7.3485,12.0995,10.3093,11.9579,9.6593,8.023,9.5779,6.4188,8.2553,5.074,8.6051,5.2626,8.7516,8.1053,8.2918,9.9804,10.6575,7.5729,6.0317,6.8479,4.4541,3.5947,5.6675,3.6434,3.0264,6.9632,2.7138,7.3458,6.3331,6.8759,1.6886,0.6771,-3.0846,-1.5412,0.8162,-2.3938,-0.8594,2.0728,-2.0241,-0.617,3.9368,-4.2494,4.632,-1.0127,0.5428,551
91.2471987392,18.5916072063,2.61498275187,3.70673100007,91.2471987392,18.5916072063,1.51289521272,1.60098385497,91.2471987392,18.5916072063,0.751560304499,1.55880476934,91.2471987392,18.5916072063,0.553357019508,1.1289159629,91.2471987392,18.5916072063,0.833733429555,1.73593010276,91.2471987392,18.5916072063,0.553051397243,1.13829150036,91.2471987392,18.5916072063,0.696275654527,1.43812390253,91.2471987392,18.5916072063,0.564767680591,1.13933668609,14.6024,15.2204,12.3067,13.9451,13.331,11.4286,7.1022,12.0636,10.1307,11.8171,9.5245,7.881,9.6768,6.3316,8.4175,4.9201,8.8523,5.4227,8.9585,8.0671,8.074,9.7638,10.5481,7.4235,5.8023,6.7395,4.2833,3.3673,5.5642,3.453,3.0642,7.6042,2.9776,7.9364,6.5085,6.8902,1.6898,0.7843,-3.1246,-1.6212,0.9372,-2.4562,-0.916,2.1969,-2.1112,-0.3888,4.54,-4.6266,4.9588,-1.4279,0.3817,551
90.6339952661,19.4622979046,2.62715479422,3.64242402579,90.6339952661,19.4622979046,1.50654433329,1.56444970955,90.6339952661,19.4622979046,0.771022595009,1.56443044518,90.6339952661,19.4622979046,0.553205064289,1.10962278482,90.6339952661,19.4622979046,0.862279962444,1.75789579741,90.6339952661,19.4622979046,0.549458842515,1.11216552233,90.6339952661,19.4622979046,0.714565792396,1.4453255012,90.6339952661,19.4622979046,0.56797688823,1.12332795219,14.7925,15.4928,12.4874,14.1363,13.2991,11.2263,6.6029,11.9627,10.1894,12.0754,9.5911,8.011,9.8683,6.1741,8.2405,4.5572,8.9042,5.4923,8.9746,7.922,7.9055,9.7358,10.6647,7.4196,5.8378,6.7797,4.0848,2.9722,5.2105,3.3394,2.9588,8.072,3.1005,8.377,6.6285,6.9133,1.8303,0.9289,-3.2451,-1.5818,0.9419,-2.6949,-1.1126,2.2383,-1.8711,-0.3806,5.1132,-4.9715,5.2765,-1.7485,0.2848,551
90.3531418599,19.4211110912,2.72179177656,3.74574163795,90.3531418599,19.4211110912,1.56067523236,1.65920096145,90.3531418599,19.4211110912,0.794679831647,1.5597676807,90.3531418599,19.4211110912,0.601769760111,1.17001147989,90.3531418599,19.4211110912,0.89165098414,1.76167273368,90.3531418599,19.4211110912,0.59704160316,1.17534264833,90.3531418599,19.4211110912,0.730725762835,1.43008998047,90.3531418599,19.4211110912,0.616642120472,1.17899390876,14.4883,15.1198,12.2447,14.2022,13.5156,11.4782,6.9268,12.0242,9.9574,11.6168,9.3271,7.8454,9.8672,6.4149,8.5671,4.8365,8.9223,5.5239,9.0711,8.0503,7.9835,9.5553,10.282,7.2862,5.7098,6.9152,4.3391,3.3719,5.5289,3.4446,3.0319,7.8831,2.9664,8.1537,6.5584,6.9901,1.5718,0.7267,-2.9958,-1.5764,1.2054,-2.5761,-0.9672,2.157,-2.0843,-0.4127,4.8512,-4.9167,5.1873,-1.5953,0.4317,551
90.6030639295,19.4559972515,2.63604799807,3.6804383776,90.6030639295,19.4559972515,1.50551917611,1.57210919286,90.6030639295,19.4559972515,0.771624464201,1.56323537136,90.6030639295,19.4559972515,0.553903792359,1.11152446688,90.6030639295,19.4559972515,0.863640730552,1.75634375483,90.6030639295,19.4559972515,0.552181698584,1.11990719245,90.6030639295,19.4559972515,0.714165507021,1.44429794224,90.6030639295,19.4559972515,0.565440626512,1.1167843077,14.9254,15.5714,12.4513,13.9372,13.1792,11.2423,6.6478,12.0455,10.3415,12.2347,9.6976,8.0086,9.693,6.0319,8.1359,4.5724,8.9758,5.4248,8.9477,7.9362,8.0144,9.9115,10.8809,7.4887,5.8685,6.6888,4.017,2.9853,5.3302,3.3876,2.9759,7.8676,3.0102,8.2234,6.5721,6.7779,1.8971,0.9694,-3.3922,-1.6202,0.8203,-2.6718,-1.0317,2.3449,-1.9426,-0.4117,4.8917,-4.8574,5.2132,-1.6513,0.2058,551
89.785494738,20.1494360471,2.73953810801,3.73733925663,89.785494738,20.1494360471,1.55166326352,1.60471210588,89.785494738,20.1494360471,0.821658436652,1.5936808682,89.785494738,20.1494360471,0.605554045151,1.15885330424,89.785494738,20.1494360471,0.921834641823,1.7929908036,89.785494738,20.1494360471,0.605300309638,1.16787107379,89.785494738,20.1494360471,0.766467265887,1.48371473889,89.785494738,20.1494360471,0.614917364053,1.1617303877,15.0539,15.5777,12.4033,13.8199,13.1279,11.2158,6.6657,12.1358,10.4823,12.3048,9.6442,7.8852,9.5425,6.0192,8.1052,4.5291,8.9855,5.4292,9.008,8.0648,8.136,9.982,10.7942,7.3747,5.7336,6.5514,3.9682,2.9517,5.2985,3.3532,3.0008,7.948,3.0766,8.3419,6.6557,6.8333,1.846,0.8122,-3.4195,-1.6411,0.8178,-2.5832,-1.0165,2.3468,-1.9453,-0.3524,4.9472,-4.8714,5.2653,-1.6862,0.1776,551
89.6644505264,20.37668058,2.76372002384,3.75759399397,89.6644505264,20.37668058,1.55091128878,1.61937178708,89.6644505264,20.37668058,0.80983170921,1.55976378994,89.6644505264,20.37668058,0.615847131316,1.16799418345,89.6644505264,20.37668058,0.907988954083,1.75300858633,89.6644505264,20.37668058,0.606458605363,1.16240464968,89.6644505264,20.37668058,0.747471495599,1.43638988532,89.6644505264,20.37668058,0.634272981261,1.18632642459,14.277,15.1209,12.3545,14.6832,13.8243,11.4015,6.5634,11.7753,9.5994,11.4015,9.2023,7.9427,10.2103,6.4711,8.7553,4.7182,8.936,5.7343,9.1345,7.8944,7.6085,9.1435,10.0575,7.2227,5.6335,6.9937,4.2256,3.1649,5.3755,3.4046,3.0914,8.4366,3.1997,8.6028,6.7368,7.1027,1.535,0.914,-2.8348,-1.5892,1.3602,-2.7681,-1.0607,2.2106,-1.9709,-0.3132,5.3452,-5.2369,5.4031,-1.866,0.3659,551
88.6913117779,23.1184841223,2.7108563365,3.76586872402,88.6913117779,23.1184841223,1.35601355224,1.27176823698,88.6913117779,23.1184841223,0.785887154945,1.60968634371,88.6913117779,23.1184841223,0.53389806179,1.08706294357,88.6913117779,23.1184841223,0.860688613549,1.75617575532,88.6913117779,23.1184841223,0.51866545338,1.0687884232,88.6913117779,23.1184841223,0.720685987245,1.48297288311,88.6913117779,23.1184841223,0.557304437166,1.11122799505,15.5812,17.1609,13.948,14.5197,12.6387,9.9002,5.0703,11.181,10.7984,14.0574,11.2652,9.2449,10.4285,6.1052,7.1647,3.6443,8.0541,4.686,7.7428,6.8086,7.51,10.6375,12.4942,8.4501,6.704,6.8726,3.9435,2.3256,4.0598,2.573,2.5861,8.476,3.4744,8.5662,5.7744,5.5526,3.1275,1.8567,-4.0441,-1.7461,0.1686,-2.9291,-1.6179,1.7342,-1.4868,0.0131,5.8899,-5.0016,5.0918,-2.7918,-0.2218,598
90.9837641105,19.481664201,1.88466400876,2.53851549245,90.9837641105,19.481664201,1.78037158503,2.28593560477,90.9837641105,19.481664201,0.531289200665,1.17393413151,90.9837641105,19.481664201,0.508913503444,1.10546986381,90.9837641105,19.481664201,0.570934416507,1.28168990396,90.9837641105,19.481664201,0.537470091565,1.18184907892,90.9837641105,19.481664201,0.501762322677,1.09725669889,90.9837641105,19.481664201,0.490807555426,1.05950849243,15.0188,13.3458,8.8286,12.4362,14.6918,13.8671,7.8739,13.938,11.1787,10.8882,7.8525,5.7344,7.7765,4.8404,9.4215,5.4424,11.265,5.5087,10.9321,9.1595,9.6996,10.1307,9.4898,5.8369,3.8038,5.3295,3.3824,2.8653,5.939,3.1481,2.8656,10.0953,2.9049,10.8354,6.6856,6.9879,0.4311,-0.6409,-3.6529,-2.0331,1.5257,-1.9471,-0.5171,3.0737,-2.7909,-0.2825,7.2297,-7.1904,7.9305,-4.1498,0.3023,599
90.5382234532,20.0839233303,1.88178967613,2.4834306038,90.5382234532,20.0839233303,1.80559848559,2.28858830286,90.5382234532,20.0839233303,0.535874682067,1.15782685565,90.5382234532,20.0839233303,0.523556138135,1.11566260877,90.5382234532,20.0839233303,0.576858662503,1.26713366842,90.5382234532,20.0839233303,0.552349642227,1.19312877793,90.5382234532,20.0839233303,0.507509175296,1.08556965211,90.5382234532,20.0839233303,0.50544466192,1.07088456313,15.2034,13.2654,8.5541,12.4158,14.7595,13.8886,7.8056,14.1076,11.3935,10.8425,7.6348,5.6291,7.6666,4.7587,9.4063,5.3247,11.4088,5.4788,11.1811,9.2751,9.9299,10.1411,9.3789,5.7075,3.707,5.2774,3.293,2.7464,5.7322,2.9237,2.7283,10.5645,2.9005,11.2675,6.7065,6.9954,0.2112,-0.7622,-3.6714,-2.0005,1.5704,-1.9844,-0.5466,2.9858,-2.8085,-0.1954,7.8362,-7.664,8.367,-4.561,0.2889,599
89.4575920076,22.4436554171,2.50964327619,3.49453923291,89.4575920076,22.4436554171,1.35265871,1.26676157621,89.4575920076,22.4436554171,0.697377655278,1.49460305021,89.4575920076,22.4436554171,0.513522266703,1.07769436549,89.4575920076,22.4436554171,0.760710029538,1.62411666499,89.4575920076,22.4436554171,0.505082348374,1.0705472351,89.4575920076,22.4436554171,0.640257786404,1.38009606158,89.4575920076,22.4436554171,0.527224417747,1.09132872605,16.0813,17.3129,13.6983,14.1463,12.4466,9.8916,4.9851,11.4379,11.3346,14.574,11.2716,8.9763,9.8975,5.8183,6.8834,3.5237,8.2427,4.6306,7.8417,7.0057,8.005,11.222,12.8015,8.2352,6.3196,6.4273,3.6192,2.1437,3.9179,2.4419,2.5019,8.7239,3.4453,8.8528,5.7936,5.5491,3.217,1.5795,-4.5663,-1.9156,0.1077,-2.8081,-1.4755,1.7742,-1.476,0.06,6.222,-5.2786,5.4075,-3.0592,-0.2445,598
86.5887373929,27.2378158366,1.75595191941,2.17563536617,86.5887373929,27.2378158366,1.59704891262,1.84231399208,86.5887373929,27.2378158366,0.470075767375,1.01650271697,86.5887373929,27.2378158366,0.45630891594,0.970517640397,86.5887373929,27.2378158366,0.500965505081,1.09292812074,86.5887373929,27.2378158366,0.475675210812,1.02209478445,86.5887373929,27.2378158366,0.448425873255,0.967053150498,86.5887373929,27.2378158366,0.440242416723,0.934023090569,15.5975,13.7177,8.7047,13.9259,16.6089,13.4059,5.3436,12.6958,13.797,13.8536,8.6258,6.2858,8.4652,4.889,10.743,4.2169,9.758,2.5836,8.9891,7.793,13.0465,14.0861,12.8453,6.7692,4.5316,5.2947,2.5235,0.8725,2.4776,0.7688,0.9037,12.3634,2.4205,11.7577,4.8776,4.4613,1.0396,-1.2408,-6.0761,-2.2376,0.7631,-2.7712,-1.651,1.6051,-1.7088,0.1349,11.4597,-9.9429,9.3372,-6.8801,-0.4163,567
84.9495257464,28.4792209209,1.85785558328,2.30518042078,84.9495257464,28.4792209209,1.67269956306,1.95020348255,84.9495257464,28.4792209209,0.529420086834,1.06859994299,84.9495257464,28.4792209209,0.512764106388,1.01918011669,84.9495257464,28.4792209209,0.564173384272,1.15062469719,84.9495257464,28.4792209209,0.533983535457,1.07161184508,84.9495257464,28.4792209209,0.506917081525,1.01835660323,84.9495257464,28.4792209209,0.497367257796,0.98478844757,15.775,13.9143,8.8556,13.9123,16.3555,13.169,5.2545,12.7638,13.999,14.1064,8.7622,6.4073,8.5747,4.8602,10.4314,3.9942,9.4887,2.5058,9.0474,7.8227,13.0654,14.2128,13.0231,6.8648,4.6313,5.3292,2.5129,0.8107,2.2996,0.6746,0.8219,12.372,2.4112,11.8817,4.7906,4.2984,1.1474,-1.1897,-6.1583,-2.2335,0.6979,-2.8163,-1.7022,1.4889,-1.625,0.1473,11.5501,-9.9608,9.4705,-7.0911,-0.4922,567
86.9037571358,27.1821930905,1.72280042611,2.14454822071,86.9037571358,27.1821930905,1.56740067386,1.81464128673,86.9037571358,27.1821930905,0.451354553148,0.994439952891,86.9037571358,27.1821930905,0.437371592556,0.947662550035,86.9037571358,27.1821930905,0.482141023805,1.07236014487,86.9037571358,27.1821930905,0.453888261121,0.993092493827,86.9037571358,27.1821930905,0.431706977328,0.94806036422,86.9037571358,27.1821930905,0.424007978489,0.916918685165,15.7922,13.9068,8.8065,13.892,16.3972,13.2399,5.204,12.7615,14.1811,14.3233,8.8435,6.4335,8.5817,4.8785,10.4961,4.0693,9.3107,2.2733,8.7743,7.8347,13.5447,14.7214,13.4794,6.9885,4.6577,5.3478,2.4987,0.7312,2.1326,0.5648,0.664,12.0468,2.2334,11.4601,4.6834,4.2455,1.1767,-1.242,-6.4909,-2.3308,0.6901,-2.8491,-1.7675,1.4014,-1.5678,0.0992,11.3828,-9.8134,9.2267,-6.7767,-0.4379,567
86.9766271137,26.870829778,1.72436620534,2.11931332588,86.9766271137,26.870829778,1.60166700636,1.8623079837,86.9766271137,26.870829778,0.45681649259,0.991266931109,86.9766271137,26.870829778,0.449689340207,0.962859635986,86.9766271137,26.870829778,0.487542613827,1.06853910909,86.9766271137,26.870829778,0.46976010928,1.01472189617,86.9766271137,26.870829778,0.436722054283,0.944454912855,86.9766271137,26.870829778,0.434777072892,0.929010201614,15.6643,13.6351,8.53,13.8641,16.6444,13.4897,5.3547,12.8177,14.025,13.8871,8.4699,6.1261,8.3765,4.8096,10.8072,4.1807,9.8578,2.4301,9.1662,7.8639,13.3957,14.2963,12.8517,6.6236,4.3933,5.1313,2.3749,0.7249,2.3368,0.6264,0.7529,12.6529,2.3403,12.1859,4.9964,4.3166,0.9006,-1.4446,-6.2281,-2.2303,0.738,-2.7564,-1.65,1.6119,-1.7104,0.1265,11.9,-10.3126,9.8456,-7.1895,-0.6798,567
