@RELATION GSCM_all
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE a51 NUMERIC
@ATTRIBUTE a52 NUMERIC
@ATTRIBUTE a53 NUMERIC
@ATTRIBUTE a54 NUMERIC
@ATTRIBUTE a55 NUMERIC
@ATTRIBUTE a56 NUMERIC
@ATTRIBUTE a57 NUMERIC
@ATTRIBUTE a58 NUMERIC
@ATTRIBUTE a59 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
54778.0,8919.0,641777.0,51278.0,12393.0,636978.0,56187.0,7556.0,642351.0,51972.0,11770.0,637672.0,46224.0,17390.0,632771.0,51278.0,12393.0,636978.0,49082.0,14613.0,633970.0,51972.0,11770.0,637672.0,38031.0,25493.0,624135.0,39630.0,23910.0,623605.0,42417.0,21221.0,626039.0,40937.0,22754.0,624912.0,30444.0,32991.0,616105.0,29315.0,34078.0,611586.0,36349.0,27226.0,618712.0,30811.0,32818.0,613082.0,24082.0,39275.0,609290.0,22171.0,41070.0,602747.0,31609.0,31890.0,612732.0,22499.0,41061.0,603075.0,241
109655.0,18642.0,1214296.0,92774.0,35471.0,1195949.0,107517.0,20790.0,1211522.0,112696.0,15609.0,1215871.0,92672.0,35563.0,1196484.0,92774.0,35471.0,1195949.0,88037.0,40197.0,1190598.0,112696.0,15609.0,1215871.0,76696.0,51481.0,1179675.0,61106.0,67004.0,1162011.0,69834.0,58326.0,1170953.0,99705.0,28523.0,1200610.0,62114.0,66002.0,1164264.0,37018.0,90960.0,1135653.0,54005.0,74087.0,1153677.0,87548.0,40602.0,1186183.0,49603.0,78449.0,1150927.0,27660.0,100189.0,1124026.0,42790.0,85255.0,1140995.0,76902.0,51175.0,1173268.0,206
266930.0,38263.0,2830975.0,235419.0,69750.0,2797786.0,267982.0,37316.0,2832074.0,279789.0,25501.0,2842156.0,230529.0,74484.0,2792902.0,235419.0,69750.0,2797786.0,232272.0,72984.0,2794706.0,279789.0,25501.0,2842156.0,195740.0,109068.0,2756468.0,170832.0,134115.0,2729872.0,197986.0,107206.0,2758786.0,257310.0,47927.0,2816350.0,162543.0,142042.0,2721646.0,112755.0,191923.0,2668521.0,165178.0,139934.0,2724360.0,235785.0,69375.0,2791551.0,131662.0,172704.0,2689137.0,74718.0,229657.0,2627248.0,134601.0,170418.0,2692179.0,215396.0,89669.0,2767926.0,204
139992.0,20687.0,1138862.0,130113.0,30532.0,1127591.0,139664.0,21059.0,1137983.0,129176.0,31545.0,1126654.0,120372.0,40212.0,1118428.0,130113.0,30532.0,1127591.0,119744.0,40916.0,1116699.0,129176.0,31545.0,1126654.0,101492.0,58986.0,1098750.0,101256.0,59231.0,1096559.0,100821.0,59756.0,1096432.0,99230.0,61415.0,1094533.0,83509.0,76857.0,1079979.0,74812.0,85486.0,1067978.0,83251.0,77237.0,1077525.0,71539.0,89005.0,1064705.0,67416.0,92848.0,1063089.0,54459.0,105638.0,1045507.0,69703.0,90694.0,1062642.0,49062.0,111371.0,1040110.0,202
132336.0,18218.0,1200334.0,124375.0,26139.0,1191168.0,138204.0,12414.0,1205986.0,133561.0,17053.0,1200354.0,114744.0,35679.0,1181787.0,124375.0,26139.0,1191168.0,126183.0,24366.0,1192788.0,133561.0,17053.0,1200354.0,98038.0,52229.0,1164160.0,99663.0,50651.0,1164327.0,114594.0,35865.0,1180045.0,117357.0,33176.0,1182021.0,82513.0,67577.0,1147742.0,77193.0,72875.0,1139787.0,103443.0,46915.0,1167751.0,101920.0,48502.0,1164514.0,68963.0,80957.0,1133297.0,59001.0,90789.0,1119566.0,92991.0,57246.0,1156178.0,87691.0,62602.0,1148256.0,203
211241.0,30411.0,2131405.0,184946.0,56692.0,2103559.0,210843.0,30916.0,2130862.0,221175.0,20583.0,2139788.0,182283.0,59228.0,2101061.0,184946.0,56692.0,2103559.0,181237.0,60498.0,2099717.0,221175.0,20583.0,2139788.0,154603.0,86749.0,2072014.0,132444.0,109029.0,2048135.0,152871.0,88836.0,2069819.0,203091.0,38641.0,2118782.0,128142.0,113059.0,2044178.0,84623.0,156663.0,1997420.0,125744.0,115933.0,2041166.0,185747.0,55954.0,2098544.0,103304.0,137748.0,2017964.0,54033.0,187072.0,1963936.0,100281.0,141364.0,2014186.0,169295.0,72373.0,2079198.0,204
167990.0,27519.0,1981492.0,141999.0,53492.0,1953844.0,163573.0,32029.0,1976593.0,171392.0,24210.0,1983236.0,142641.0,52743.0,1954984.0,141999.0,53492.0,1953844.0,133392.0,62170.0,1944868.0,171392.0,24210.0,1983236.0,118786.0,76471.0,1929974.0,93951.0,101375.0,1903096.0,105319.0,90193.0,1915262.0,150725.0,44834.0,1959866.0,96901.0,98244.0,1906920.0,56725.0,138424.0,1863187.0,80875.0,114576.0,1889296.0,131438.0,64066.0,1937891.0,78014.0,117020.0,1886862.0,42150.0,152826.0,1845928.0,63962.0,131428.0,1870733.0,114682.0,80755.0,1918444.0,206
189263.0,29401.0,2512417.0,169485.0,49144.0,2491111.0,192300.0,26510.0,2515505.0,193096.0,25711.0,2514722.0,160975.0,57480.0,2482578.0,169485.0,49144.0,2491111.0,166594.0,52162.0,2488292.0,193096.0,25711.0,2514722.0,133509.0,84717.0,2453582.0,122658.0,95708.0,2441229.0,141675.0,77014.0,2461879.0,169399.0,49350.0,2487970.0,106882.0,111133.0,2425409.0,78773.0,139297.0,2394325.0,117676.0,100946.0,2436386.0,146528.0,72149.0,2462080.0,82108.0,135728.0,2399060.0,48489.0,169303.0,2361008.0,95556.0,123001.0,2412769.0,126014.0,92589.0,2438533.0,205
271227.0,38394.0,2856504.0,237594.0,71995.0,2821150.0,270564.0,39139.0,2855828.0,285252.0,24448.0,2868808.0,234769.0,74722.0,2818355.0,237594.0,71995.0,2821150.0,233147.0,76498.0,2816720.0,285252.0,24448.0,2868808.0,200253.0,109094.0,2782163.0,171556.0,137845.0,2751733.0,197433.0,112139.0,2779333.0,264010.0,45627.0,2844187.0,167380.0,141833.0,2747605.0,112296.0,196888.0,2689129.0,163483.0,146004.0,2743723.0,243652.0,65906.0,2820485.0,136774.0,172310.0,2715310.0,74086.0,234879.0,2647581.0,131727.0,177656.0,2710326.0,224351.0,85115.0,2797846.0,204
241402.0,36570.0,2028665.0,236965.0,40963.0,2022532.0,246318.0,31791.0,2033047.0,221956.0,56151.0,2007523.0,206685.0,71054.0,1992839.0,236965.0,40963.0,2022532.0,215842.0,62196.0,2000910.0,221956.0,56151.0,2007523.0,173193.0,104266.0,1958287.0,198291.0,79333.0,1981091.0,186373.0,91584.0,1969796.0,168785.0,109247.0,1951585.0,141134.0,136040.0,1925172.0,161740.0,115523.0,1941840.0,158081.0,119786.0,1939871.0,118247.0,159698.0,1898347.0,111894.0,165007.0,1894864.0,131504.0,145387.0,1908919.0,132836.0,144940.0,1913000.0,75756.0,202094.0,1853174.0,207
143375.0,21698.0,1339179.0,132887.0,32153.0,1327078.0,143237.0,21903.0,1338251.0,132515.0,32623.0,1326706.0,122809.0,42144.0,1317809.0,132887.0,32153.0,1327078.0,122437.0,42606.0,1315903.0,132515.0,32623.0,1326706.0,103142.0,61693.0,1297338.0,102538.0,62285.0,1294380.0,102687.0,62194.0,1294670.0,101652.0,63387.0,1293494.0,84494.0,80237.0,1277872.0,74748.0,89795.0,1264308.0,84328.0,80353.0,1274867.0,73022.0,91851.0,1262582.0,67822.0,96810.0,1260377.0,53574.0,110665.0,1240879.0,70458.0,94004.0,1259572.0,49932.0,114737.0,1237237.0,202
125192.0,19239.0,1048570.0,115948.0,28443.0,1037984.0,125412.0,19128.0,1048169.0,115995.0,28540.0,1038031.0,106948.0,37304.0,1029643.0,115948.0,28443.0,1037984.0,107276.0,37137.0,1028787.0,115995.0,28540.0,1038031.0,89414.0,54638.0,1011450.0,89236.0,54849.0,1009346.0,90099.0,54115.0,1010449.0,89074.0,55320.0,1009184.0,72794.0,71072.0,994158.0,64694.0,78992.0,982989.0,74227.0,69757.0,993452.0,64280.0,79898.0,982575.0,57959.0,85733.0,978639.0,46228.0,97047.0,962728.0,62287.0,81465.0,980403.0,44173.0,99757.0,960678.0,202
94860.0,13771.0,877754.0,88696.0,19879.0,870439.0,99352.0,9327.0,881782.0,96066.0,12577.0,877809.0,81632.0,26872.0,863864.0,88696.0,19879.0,870439.0,90372.0,18213.0,871692.0,96066.0,12577.0,877809.0,69146.0,39212.0,850739.0,70111.0,38243.0,850085.0,81700.0,26764.0,861939.0,84183.0,24327.0,864157.0,57642.0,50573.0,838603.0,53523.0,54564.0,831782.0,73384.0,34933.0,852570.0,72973.0,35373.0,851232.0,47794.0,60279.0,828129.0,40463.0,67334.0,817044.0,65621.0,42517.0,843787.0,62597.0,45549.0,839178.0,203
184525.0,28244.0,2318723.0,164485.0,48270.0,2297057.0,186423.0,26479.0,2320401.0,188463.0,24434.0,2321035.0,157388.0,55210.0,2290206.0,164485.0,48270.0,2297057.0,160899.0,51965.0,2293279.0,188463.0,24434.0,2321035.0,131170.0,81241.0,2262627.0,118786.0,93760.0,2248383.0,136217.0,76589.0,2267024.0,166179.0,46672.0,2295776.0,105927.0,106299.0,2236022.0,76170.0,136131.0,2202838.0,112578.0,100162.0,2241824.0,144809.0,67973.0,2271477.0,82322.0,129734.0,2211042.0,46976.0,165074.0,2170728.0,90880.0,121787.0,2218588.0,125741.0,86963.0,2249493.0,205
254379.0,26927.0,2132698.0,223682.0,57581.0,2100134.0,246904.0,34420.0,2124566.0,262167.0,19153.0,2138619.0,228691.0,52542.0,2105814.0,223682.0,57581.0,2100134.0,213612.0,67649.0,2089427.0,262167.0,19153.0,2138619.0,203679.0,77475.0,2079615.0,169046.0,112081.0,2042458.0,181585.0,99603.0,2055564.0,246922.0,34328.0,2120334.0,179398.0,101671.0,2054154.0,118137.0,162838.0,1988531.0,150880.0,130234.0,2023023.0,232408.0,48759.0,2102802.0,155848.0,125132.0,2029430.0,74139.0,206677.0,1941524.0,121889.0,159149.0,1992198.0,218579.0,62503.0,2085964.0,208
234287.0,33660.0,2049931.0,229557.0,38342.0,2043430.0,236354.0,31678.0,2051382.0,214221.0,53810.0,2028094.0,202364.0,65427.0,2016876.0,229557.0,38342.0,2043430.0,205844.0,62078.0,2019164.0,214221.0,53810.0,2028094.0,171673.0,95955.0,1985060.0,193373.0,74260.0,2004409.0,176256.0,91525.0,1987899.0,163158.0,104761.0,1974194.0,142293.0,125189.0,1954539.0,159045.0,108284.0,1967284.0,147683.0,119931.0,1957675.0,114729.0,153047.0,1922968.0,115486.0,151861.0,1926581.0,130017.0,136999.0,1935471.0,121462.0,145968.0,1929821.0,73879.0,193727.0,1879333.0,207
40002.0,7789.0,553894.0,36479.0,11305.0,549070.0,40075.0,7763.0,553077.0,37012.0,10826.0,549603.0,33131.0,14595.0,546626.0,36479.0,11305.0,549070.0,33087.0,14725.0,544810.0,37012.0,10826.0,549603.0,26909.0,20747.0,540015.0,26848.0,20845.0,537766.0,26751.0,21021.0,537211.0,27513.0,20295.0,538431.0,21283.0,26314.0,533991.0,19016.0,28567.0,528287.0,21346.0,26385.0,530544.0,19146.0,28615.0,528417.0,16759.0,30794.0,529054.0,13750.0,33733.0,521368.0,17470.0,30215.0,525412.0,12742.0,34969.0,520360.0,85
112996.0,22754.0,1612904.0,98777.0,36931.0,1597323.0,115338.0,20543.0,1614945.0,113636.0,22242.0,1612182.0,91374.0,44175.0,1590248.0,98777.0,36931.0,1597323.0,95767.0,40053.0,1594036.0,113636.0,22242.0,1612182.0,70814.0,64528.0,1568660.0,64434.0,71012.0,1560611.0,77229.0,58509.0,1574192.0,93398.0,42416.0,1589575.0,52105.0,83065.0,1548889.0,36664.0,98493.0,1530512.0,60614.0,75033.0,1556281.0,74789.0,60940.0,1568637.0,39102.0,95915.0,1534805.0,26629.0,108265.0,1518126.0,47914.0,87653.0,1542295.0,60413.0,75221.0,1551908.0,246
109815.0,22422.0,1368242.0,95508.0,36702.0,1352558.0,111658.0,20673.0,1369668.0,110434.0,21895.0,1367484.0,88683.0,43405.0,1346177.0,95508.0,36702.0,1352558.0,92053.0,40230.0,1348708.0,110434.0,21895.0,1367484.0,68564.0,63367.0,1325133.0,61755.0,70258.0,1316520.0,73624.0,58591.0,1328946.0,90598.0,41681.0,1345363.0,50641.0,81147.0,1306271.0,35911.0,95877.0,1288423.0,57295.0,74842.0,1311295.0,72619.0,59590.0,1325131.0,38705.0,92944.0,1293394.0,27317.0,104250.0,1277575.0,45361.0,86687.0,1298049.0,59046.0,73083.0,1309304.0,246
84964.0,16912.0,1132470.0,73269.0,28582.0,1119363.0,85571.0,16384.0,1132427.0,85408.0,16545.0,1131502.0,68895.0,32857.0,1115660.0,73269.0,28582.0,1119363.0,69910.0,32009.0,1115370.0,85408.0,16545.0,1131502.0,53663.0,47975.0,1099677.0,46795.0,54896.0,1090755.0,55141.0,46737.0,1099212.0,70286.0,31627.0,1114246.0,39973.0,61565.0,1085222.0,26695.0,74841.0,1068520.0,42111.0,59727.0,1084794.0,56618.0,45250.0,1098443.0,30469.0,70977.0,1074948.0,20169.0,81227.0,1059848.0,32934.0,68862.0,1074225.0,46176.0,55648.0,1085855.0,246
120776.0,23266.0,1407969.0,104225.0,39792.0,1389979.0,120666.0,23518.0,1407320.0,120651.0,23530.0,1406405.0,98761.0,45067.0,1385104.0,104225.0,39792.0,1389979.0,98241.0,45899.0,1383483.0,120651.0,23530.0,1406405.0,77855.0,65756.0,1363354.0,67488.0,76271.0,1350983.0,77157.0,66924.0,1361006.0,99181.0,44949.0,1382676.0,58990.0,84442.0,1343610.0,39371.0,104112.0,1320634.0,58654.0,85358.0,1341125.0,79833.0,64228.0,1361096.0,45781.0,97478.0,1329513.0,30688.0,112547.0,1309701.0,45645.0,98299.0,1326739.0,65422.0,78557.0,1344435.0,246
153435.0,15515.0,1618534.0,137507.0,31413.0,1601033.0,148666.0,20312.0,1613252.0,151676.0,17299.0,1615202.0,138710.0,30175.0,1602757.0,137507.0,31413.0,1601033.0,128750.0,40179.0,1591782.0,151676.0,17299.0,1615202.0,124675.0,44143.0,1587671.0,107843.0,60963.0,1568766.0,109416.0,59444.0,1570915.0,135752.0,33169.0,1596675.0,111313.0,57438.0,1573259.0,80795.0,87875.0,1539139.0,90822.0,77937.0,1550821.0,120344.0,48504.0,1578688.0,98781.0,69907.0,1559673.0,59175.0,109327.0,1514976.0,73553.0,95081.0,1532077.0,105461.0,63281.0,1561262.0,247
156860.0,18091.0,1594684.0,139690.0,35228.0,1576083.0,152998.0,21969.0,1590556.0,155745.0,19220.0,1592138.0,139800.0,35093.0,1576469.0,139690.0,35228.0,1576083.0,131532.0,43383.0,1567681.0,155745.0,19220.0,1592138.0,123562.0,51261.0,1559089.0,106577.0,68231.0,1540409.0,110674.0,64173.0,1545431.0,138314.0,36595.0,1572146.0,108111.0,66640.0,1542499.0,76888.0,97782.0,1508191.0,90722.0,84049.0,1524098.0,121469.0,53367.0,1552772.0,93797.0,80881.0,1527049.0,56018.0,118504.0,1484808.0,72741.0,101940.0,1504750.0,105262.0,69492.0,1534052.0,247
169642.0,18988.0,1552532.0,151428.0,37173.0,1532882.0,165419.0,23270.0,1547976.0,168425.0,20261.0,1549879.0,151636.0,36891.0,1533443.0,151428.0,37173.0,1532882.0,142720.0,45926.0,1523858.0,168425.0,20261.0,1549879.0,134520.0,53885.0,1515266.0,116448.0,72007.0,1495403.0,120737.0,67843.0,1500482.0,150044.0,38590.0,1528999.0,118220.0,70052.0,1497918.0,84872.0,103395.0,1461378.0,99722.0,88776.0,1478092.0,132382.0,56174.0,1508888.0,103016.0,85123.0,1481667.0,61772.0,126280.0,1435862.0,80640.0,107756.0,1457657.0,115398.0,73062.0,1489488.0,247
142452.0,15757.0,1365292.0,127216.0,30954.0,1348636.0,138729.0,19492.0,1361138.0,141227.0,16985.0,1362647.0,127552.0,30597.0,1349412.0,127216.0,30954.0,1348636.0,119667.0,38494.0,1340680.0,141227.0,16985.0,1362647.0,113346.0,44741.0,1334230.0,98044.0,60006.0,1317091.0,101215.0,56857.0,1320866.0,125743.0,32399.0,1344790.0,99819.0,58201.0,1319733.0,71675.0,86224.0,1288389.0,83523.0,74430.0,1301843.0,110779.0,47262.0,1327493.0,87164.0,70786.0,1306113.0,52158.0,105555.0,1266578.0,67322.0,90496.0,1284330.0,96341.0,61568.0,1310761.0,247
141976.0,15708.0,1557431.0,126811.0,30842.0,1540784.0,138468.0,19238.0,1553527.0,140979.0,16723.0,1554952.0,127075.0,30546.0,1541454.0,126811.0,30842.0,1540784.0,119633.0,38023.0,1533228.0,140979.0,16723.0,1554952.0,112894.0,44654.0,1526208.0,97730.0,59810.0,1509166.0,101373.0,56209.0,1513528.0,125853.0,31794.0,1537289.0,99477.0,57988.0,1511735.0,71422.0,85971.0,1480358.0,83918.0,73571.0,1494652.0,111282.0,46285.0,1520218.0,86903.0,70472.0,1498113.0,51767.0,105450.0,1458233.0,68009.0,89364.0,1477345.0,97246.0,60223.0,1503712.0,247
92016.0,15068.0,821851.0,84241.0,22810.0,812831.0,94654.0,12501.0,823869.0,91384.0,15768.0,819974.0,77487.0,29469.0,806721.0,84241.0,22810.0,812831.0,82645.0,24451.0,810646.0,91384.0,15768.0,819974.0,63508.0,43277.0,792185.0,62616.0,44248.0,789394.0,71185.0,35838.0,797988.0,76687.0,30402.0,803465.0,50284.0,56319.0,778416.0,42738.0,63882.0,767766.0,60396.0,46549.0,786010.0,62955.0,44056.0,787983.0,38324.0,68095.0,765914.0,28247.0,78113.0,751548.0,51059.0,55789.0,775512.0,51154.0,55773.0,774454.0,248
98761.0,16499.0,999213.0,90011.0,25207.0,989040.0,101201.0,14178.0,1000835.0,97462.0,17914.0,996491.0,82873.0,32187.0,982760.0,90011.0,25207.0,989040.0,87590.0,27708.0,985840.0,97462.0,17914.0,996491.0,67599.0,47236.0,966948.0,66017.0,48920.0,963100.0,74488.0,40706.0,971378.0,80717.0,34573.0,977800.0,53171.0,61432.0,951989.0,44034.0,70574.0,939224.0,62169.0,52900.0,957720.0,65069.0,50110.0,960259.0,40102.0,74283.0,938376.0,28375.0,85876.0,921702.0,51744.0,63182.0,945975.0,51692.0,63355.0,945019.0,248
111257.0,18682.0,1159776.0,101092.0,28808.0,1148216.0,114210.0,15876.0,1162054.0,110209.0,19874.0,1157332.0,93183.0,36530.0,1141020.0,101092.0,28808.0,1148216.0,99039.0,30985.0,1145511.0,110209.0,19874.0,1157332.0,75876.0,53574.0,1123070.0,73846.0,55766.0,1118919.0,84604.0,45349.0,1129713.0,91599.0,38420.0,1136668.0,59555.0,69615.0,1106123.0,49200.0,80078.0,1092272.0,71193.0,58681.0,1114947.0,74270.0,55674.0,1117333.0,45038.0,83906.0,1090925.0,32561.0,96358.0,1073659.0,60035.0,69761.0,1102433.0,59632.0,70229.0,1100714.0,248
68962.0,12616.0,740593.0,63415.0,18138.0,733741.0,71709.0,9971.0,742529.0,67845.0,13833.0,738171.0,56960.0,24463.0,728125.0,63415.0,18138.0,733741.0,62277.0,19369.0,731801.0,67845.0,13833.0,738171.0,45529.0,35719.0,716247.0,46435.0,34931.0,715000.0,53348.0,28260.0,721582.0,55124.0,26517.0,723691.0,34806.0,46262.0,705080.0,31263.0,49895.0,698091.0,45028.0,36543.0,711974.0,43342.0,38259.0,710177.0,25396.0,55494.0,695225.0,20807.0,60141.0,685903.0,38070.0,43464.0,703726.0,33622.0,47942.0,698732.0,248
112125.0,18037.0,1086160.0,102597.0,27537.0,1075324.0,115060.0,15274.0,1088506.0,110848.0,19484.0,1083575.0,94753.0,35180.0,1068103.0,102597.0,27537.0,1075324.0,100401.0,29865.0,1072578.0,110848.0,19484.0,1083575.0,78100.0,51597.0,1050773.0,76623.0,53217.0,1047396.0,86413.0,43763.0,1057343.0,92701.0,37555.0,1063474.0,62337.0,67154.0,1034304.0,52793.0,76725.0,1021643.0,73243.0,56819.0,1042950.0,75782.0,54375.0,1044631.0,47952.0,81383.0,1019165.0,35535.0,93669.0,1002457.0,61957.0,67980.0,1030452.0,61353.0,68680.0,1028277.0,248
68833.0,12970.0,1357165.0,61705.0,20075.0,1348778.0,70189.0,11704.0,1358277.0,65606.0,16286.0,1352679.0,56275.0,25394.0,1343613.0,61705.0,20075.0,1348778.0,58848.0,22996.0,1345702.0,65606.0,16286.0,1352679.0,44566.0,36971.0,1330908.0,42818.0,38779.0,1327666.0,48142.0,33643.0,1333773.0,50029.0,31812.0,1334877.0,34194.0,47220.0,1319531.0,26760.0,54646.0,1309394.0,38965.0,42753.0,1323382.0,36041.0,45739.0,1318675.0,27641.0,53663.0,1311960.0,17762.0,63454.0,1298184.0,33091.0,48555.0,1316298.0,26448.0,55263.0,1306870.0,250
83689.0,15383.0,1540906.0,74653.0,24400.0,1530515.0,84656.0,14538.0,1541578.0,79931.0,19261.0,1535793.0,68712.0,30200.0,1524887.0,74653.0,24400.0,1530515.0,70545.0,28604.0,1526138.0,79931.0,19261.0,1535793.0,54488.0,44275.0,1509611.0,51282.0,47566.0,1504776.0,57014.0,42081.0,1511287.0,61441.0,37704.0,1514935.0,41775.0,56851.0,1495835.0,31192.0,67453.0,1482319.0,44958.0,54074.0,1497923.0,44662.0,54426.0,1495789.0,33458.0,65056.0,1486429.0,20794.0,77651.0,1469557.0,37255.0,61720.0,1488909.0,32773.0,66248.0,1481536.0,250
125974.0,21046.0,1655733.0,110178.0,36797.0,1638509.0,127956.0,19092.0,1657427.0,130672.0,16356.0,1659003.0,105638.0,41301.0,1634279.0,110178.0,36797.0,1638509.0,109448.0,37523.0,1637525.0,130672.0,16356.0,1659003.0,86446.0,60412.0,1613972.0,76192.0,70625.0,1602014.0,91786.0,55085.0,1618493.0,115371.0,31545.0,1641193.0,68755.0,78031.0,1595157.0,47992.0,98644.0,1571334.0,75425.0,71334.0,1600772.0,100774.0,46004.0,1624116.0,54331.0,92389.0,1579602.0,35447.0,111005.0,1556312.0,61731.0,84904.0,1585735.0,87672.0,58956.0,1608537.0,254
128695.0,18111.0,1695878.0,112503.0,34281.0,1678171.0,127636.0,19213.0,1694442.0,132021.0,14826.0,1697689.0,111279.0,35454.0,1677334.0,112503.0,34281.0,1678171.0,109048.0,37770.0,1674347.0,132021.0,14826.0,1697689.0,94876.0,51783.0,1659805.0,81079.0,65601.0,1644115.0,91444.0,55336.0,1655240.0,118107.0,28704.0,1681143.0,79668.0,66921.0,1643468.0,54411.0,92157.0,1614823.0,75210.0,71528.0,1637510.0,104824.0,41943.0,1665236.0,66410.0,80110.0,1629079.0,41076.0,105380.0,1598870.0,61145.0,85549.0,1621953.0,92520.0,54198.0,1650314.0,254
107790.0,16877.0,974690.0,100301.0,24319.0,965991.0,112196.0,12552.0,978641.0,107087.0,17659.0,972777.0,91532.0,32956.0,957729.0,100301.0,24319.0,965991.0,99985.0,24675.0,965264.0,107087.0,17659.0,972777.0,76203.0,48100.0,941704.0,77361.0,46992.0,941185.0,88196.0,36352.0,952336.0,90346.0,34308.0,954170.0,61978.0,62140.0,926792.0,56944.0,67112.0,918938.0,76906.0,47513.0,939926.0,74568.0,49969.0,936562.0,49843.0,74119.0,913942.0,42734.0,81008.0,902928.0,66908.0,57361.0,928831.0,60819.0,63575.0,921013.0,217
110986.0,21758.0,875230.0,105268.0,27448.0,868077.0,117962.0,14858.0,881366.0,105631.0,27187.0,868440.0,90050.0,42564.0,853726.0,105268.0,27448.0,868077.0,103892.0,28871.0,865894.0,105631.0,27187.0,868440.0,69963.0,62465.0,833128.0,79134.0,53395.0,839976.0,90401.0,42280.0,851033.0,79795.0,52962.0,840637.0,51750.0,80496.0,814400.0,56617.0,75644.0,815583.0,78400.0,54180.0,837685.0,55969.0,76701.0,814935.0,37262.0,94821.0,799378.0,41630.0,90348.0,798741.0,69619.0,62863.0,827553.0,38086.0,94478.0,795197.0,256
134589.0,27114.0,1363564.0,127888.0,33783.0,1355414.0,143670.0,18203.0,1372032.0,127909.0,33961.0,1355435.0,108439.0,53017.0,1336624.0,127888.0,33783.0,1355414.0,126532.0,35276.0,1353482.0,127909.0,33961.0,1355435.0,83647.0,77554.0,1311051.0,95770.0,65589.0,1321097.0,110164.0,51557.0,1335727.0,95691.0,66109.0,1321018.0,61895.0,99055.0,1288514.0,68855.0,92162.0,1292019.0,95833.0,65793.0,1320019.0,66712.0,94995.0,1289876.0,45261.0,115454.0,1271079.0,51190.0,109481.0,1272199.0,85731.0,75774.0,1308563.0,45787.0,115819.0,1266796.0,256
